source_rel,upload_file_id,upload_page_titles,plan_page_title,parent_category,subject,material_category,filename,size_mb,summary
数理方程/数理方程课件/MPEslide4.pdf,"{""id"": ""69ee1ceaaea294ac499adb99"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,MPEslide4.pdf,0.61,该片段为《数理方程》课程中关于Green函数的幻灯片，主要介绍Green公式及其应用，并提及对称性。内容涵盖Green函数的基本概念和性质，适合用于数理方程中边值问题的求解。
数理方程/数理方程课件/MPEslide5.pdf,"{""id"": ""69ee1ce9aea294ac499adb96"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,MPEslide5.pdf,0.57,本课件介绍Bessel方程与Bessel函数，包括在柱坐标系下对定解问题进行分离变量导出Bessel方程，讨论其求解方法及性质，并介绍Bessel函数在求解数学物理方程中的应用。
数理方程/数理方程课件/第 1 章1.1-1.5方程的导出与定解条件.PPT,"{""id"": ""69ee1cecaea294ac499adba1"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,第 1 章1.1-1.5方程的导出与定解条件.PPT,1.87,本章介绍数理方程的导出过程及定解条件的设定。
数理方程/数理方程课件/第 2 章 2.1有界弦的自由振动.PPT,"{""id"": ""69ee1cecaea294ac499adba2"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,第 2 章 2.1有界弦的自由振动.PPT,1.96,本章介绍有界弦的自由振动问题及其数学描述。
数理方程/数理方程课件/第 2 章 2.2有限长杆的热传导问题.PPT,"{""id"": ""69ee1cebaea294ac499adb9c"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,第 2 章 2.2有限长杆的热传导问题.PPT,1.12,本章介绍有限长杆的热传导问题，包括数学模型和求解方法。
数理方程/数理方程课件/第 2 章 2.3二维拉普拉斯方程的边值问题.PPT,"{""id"": ""69ee1cedaea294ac499adba7"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,第 2 章 2.3二维拉普拉斯方程的边值问题.PPT,2.17,本章介绍二维拉普拉斯方程的边值问题及其求解方法。
数理方程/数理方程课件/第 2 章 2.4非齐次方程的求解问题.PPT,"{""id"": ""69ee1cedaea294ac499adbab"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,第 2 章 2.4非齐次方程的求解问题.PPT,3.1,介绍非齐次方程的求解方法，包括相关定理和步骤。
数理方程/数理方程课件/第 2 章 2.5具有非齐次边界条件的问题.PPT,"{""id"": ""69ee1cecaea294ac499adb9f"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,第 2 章 2.5具有非齐次边界条件的问题.PPT,1.52,介绍具有非齐次边界条件的数理方程问题的求解方法。
数理方程/数理方程课件/第 2 章 2.6固有值和固有函数.PPT,"{""id"": ""69ee1cebaea294ac499adb9b"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,第 2 章 2.6固有值和固有函数.PPT,1.06,本章介绍数理方程中固有值与固有函数的概念及相关内容。
数理方程/数理方程课件/第 3 章 3.1达朗贝尔.PPT,"{""id"": ""69ee1cedaea294ac499adba5"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,第 3 章 3.1达朗贝尔.PPT,2.15,本章介绍达朗贝尔解法，用于求解一维波动方程的初值问题。
数理方程/数理方程课件/第 3 章 3.2高维波动方程的初值问题.PPT,"{""id"": ""69ee1cecaea294ac499adba0"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,第 3 章 3.2高维波动方程的初值问题.PPT,1.85,本章节介绍高维波动方程的初值问题，包括基本概念与求解方法。
数理方程/数理方程课件/第 3 章 3.3 积分变换法.PPT,"{""id"": ""6a072641abfe09661dcd8bf1"", ""reused_existing"": false}",,数理方程数理方程课件,课程,数理方程,数理方程课件,第 3 章 3.3 积分变换法.PPT,2.08,数理方程第3章3.3节积分变换法的PPT课件
数理方程/数理方程课件/第 4 章 4.1格林公式及其应用.PPT,"{""id"": ""69ee1cedaea294ac499adbaa"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,第 4 章 4.1格林公式及其应用.PPT,2.87,介绍格林公式及其在数理方程中的应用。
数理方程/数理方程课件/第 4 章 4.2 格林函数.PPT,"{""id"": ""69ee1cebaea294ac499adb9e"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,第 4 章 4.2 格林函数.PPT,1.33,本章介绍格林函数的概念及其在求解偏微分方程边值问题中的应用。
"数理方程/数理方程课件/第 4 章 4.3-4.4 格林函数的应用;试探法,泊松方程求解.PPT","{""id"": ""69ee1cedaea294ac499adba6"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,"第 4 章 4.3-4.4 格林函数的应用;试探法,泊松方程求解.PPT",2.14,介绍格林函数在泊松方程求解中的应用及试探法。
数理方程/数理方程课件/第 5 章 5.1-5.2 贝塞尔函数.PPT,"{""id"": ""69ee1cedaea294ac499adba9"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,第 5 章 5.1-5.2 贝塞尔函数.PPT,2.24,介绍贝塞尔函数的定义、性质及其在数理方程中的应用。
数理方程/数理方程课件/第 5 章 5.3 按贝塞尔函数展开成级数.PPT,"{""id"": ""69ee1cebaea294ac499adb9d"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,第 5 章 5.3 按贝塞尔函数展开成级数.PPT,1.19,介绍按贝塞尔函数展开成级数的方法
数理方程/数理方程课件/第 5 章 5.4 贝塞尔函数的应用.PPT,"{""id"": ""69ee1cecaea294ac499adba3"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,第 5 章 5.4 贝塞尔函数的应用.PPT,1.88,介绍贝塞尔函数在数理方程中的典型应用场景。
数理方程/数理方程课件/课程总结.PPT,"{""id"": ""69ee1cedaea294ac499adba4"", ""reused_existing"": true}",,数理方程数理方程课件,课程,数理方程,数理方程课件,课程总结.PPT,1.93,数理方程课程总结PPT，涵盖核心概念与公式回顾。
数理方程/数理答案(1)_加水印.pdf,"{""id"": ""6a07262babfe09661dcd8bda"", ""reused_existing"": false}",,数理方程复习资料,课程,数理方程,复习资料,数理答案(1)_加水印.pdf,25.1,数理方程课程习题答案，PDF格式，含加水印，适用于复习与自测。
数理方程/第 4 周 周一 正式 slides 2023 无批注.pdf,"{""id"": ""6a07260aabfe09661dcd8bc4"", ""reused_existing"": true}",,数理方程课件,课程,数理方程,课件,第 4 周 周一 正式 slides 2023 无批注.pdf,7.08,本资料为2023年数理方程课程第4周周一正式slides，内容聚焦泊松方程（非齐次拉普拉斯方程）的求解。通过圆域内泊松方程的边值问题示例，讲解固有函数法的应用步骤，包括极坐标变换、固有函数系展开及系数比较法。适用于学习数理方程中偏微分方程边值问题的求解方法。
数理方程/第 4 周 周四 正式 slides 2023 无批注.pdf,"{""id"": ""6a07260cabfe09661dcd8bc5"", ""reused_existing"": true}",,数理方程课件,课程,数理方程,课件,第 4 周 周四 正式 slides 2023 无批注.pdf,10.06,本slides介绍了固有值与固有函数的概念，包括施图姆-刘维尔方程的一般形式、固有值与固有函数的定义、性质（如无穷多个实固有值、正交性）以及按固有函数系展开的收敛性。
数理方程/第 6 周 周四 正式 slides 2023 无批注.pdf,"{""id"": ""6a072611abfe09661dcd8bc9"", ""reused_existing"": true}",,数理方程复习资料,课程,数理方程,复习资料,第 6 周 周四 正式 slides 2023 无批注.pdf,17.01,该片段为《数理方程》课程中积分变换法的复习内容，涵盖傅里叶变换及其逆变换、拉普拉斯变换的定义，并通过例3求解函数f(x)的傅里叶逆变换，利用欧拉积分得出结果。
数理方程/第11次作业.docx,"{""id"": ""6a07262cabfe09661dcd8bdb"", ""reused_existing"": false}",,数理方程复习资料,课程,数理方程,复习资料,第11次作业.docx,0.03,本次作业包含四道定解问题求解：无限长弦自由振动（初始位移和速度给定）、两个一维波动方程定解问题、以及用行波法求解定解问题。
数理方程/第12次作业.docx,"{""id"": ""6a07262dabfe09661dcd8bdc"", ""reused_existing"": false}",,数理方程复习资料,课程,数理方程,复习资料,第12次作业.docx,0.02,数理方程第12次作业，包含三道题：利用延拓法求解半空间问题；利用基尔霍夫公式及坐标变换求解三维波动方程Cauchy问题；利用泊松公式及极坐标变换求解二维波动方程Cauchy问题。
数理方程/第13次作业.docx,"{""id"": ""6a07262eabfe09661dcd8bdd"", ""reused_existing"": false}",,数理方程复习资料,课程,数理方程,复习资料,第13次作业.docx,0.02,数理方程第13次作业，包含三道用积分变换法求解定解问题的题目。
数理方程/第14次作业.docx,"{""id"": ""6a07262fabfe09661dcd8bde"", ""reused_existing"": false}",,数理方程复习资料,课程,数理方程,复习资料,第14次作业.docx,0.05,本次作业包含三道热传导方程定解问题：半无限长固体初始温度为零，表面保持常数温度，求温度分布；用积分变换法求解含常数系数的热传导问题；以及另一积分变换法求解的定解问题。
数理方程/第15次作业.docx,"{""id"": ""6a072631abfe09661dcd8bdf"", ""reused_existing"": false}",,数理方程复习资料,课程,数理方程,复习资料,第15次作业.docx,0.06,第15次数理方程作业，包含5道证明题：利用极值原理证明球体内函数性质；利用格林第一、第二公式证明调和函数及边值问题解的唯一性；证明三维全空间下调和函数的等价条件。
数理方程/第16次作业.docx,"{""id"": ""6a072632abfe09661dcd8be0"", ""reused_existing"": false}",,数理方程复习资料,课程,数理方程,复习资料,第16次作业.docx,0.02,本次作业包含三道题目：证明二维调和函数的积分表达式；用分离变量法和试探法求解含常数A的定解问题；用试探法求解含常数μ的定解问题。
数理方程/第17次作业.docx,"{""id"": ""6a072632abfe09661dcd8be1"", ""reused_existing"": false}",,数理方程复习资料,课程,数理方程,复习资料,第17次作业.docx,0.02,第17次作业，包含两个问题：在下半平面内求解拉普拉斯方程的边值问题，以及用分离变量法和格林法求解含常数A的定解问题。
数理方程/第1次作业.doc,"{""id"": ""6a072633abfe09661dcd8be2"", ""reused_existing"": false}",,数理方程复习资料,课程,数理方程,复习资料,第1次作业.doc,0.05,数理方程第1次作业，涉及波动方程的定解问题，包括初始位移、初始速度等条件，以及边界条件的设定。文档包含数学公式和推导过程，适合复习波动方程的基本概念和求解方法。
数理方程/第3次作业.docx,"{""id"": ""6a072634abfe09661dcd8be3"", ""reused_existing"": false}",,数理方程复习资料,课程,数理方程,复习资料,第3次作业.docx,0.03,数理方程第三次作业，包含证明方程解、求解二阶偏微分方程通解及特解、求固有值问题的固有值和固有函数、结合固有值问题求解定解问题。
数理方程/第3次作业答案.pdf,"{""id"": ""6a072635abfe09661dcd8be4"", ""reused_existing"": false}",,数理方程复习资料,课程,数理方程,复习资料,第3次作业答案.pdf,0.28,该文档为数理方程课程第三次作业答案，包含偏微分方程求解、固有值问题及定解问题等内容，涉及波动方程、二阶偏微分方程的通解与特解，以及固有值和固有函数的求解。
数理方程/第4次作业.docx,"{""id"": ""6a072635abfe09661dcd8be5"", ""reused_existing"": false}",,数理方程复习资料,课程,数理方程,复习资料,第4次作业.docx,0.06,数理方程第4次作业，包含定解问题求解、固有值问题求固有值和固有函数，以及结合上题求解定解问题，并详细写出分部积分过程。
数理方程/第6次作业.docx,"{""id"": ""6a072636abfe09661dcd8be6"", ""reused_existing"": false}",,数理方程复习资料,课程,数理方程,复习资料,第6次作业.docx,0.02,数理方程第6次作业，包含5道定解问题求解题，涉及分离变量法，提示无非齐次项时可用X(x)T(t)形式推导。
数理方程/第7次作业.docx,"{""id"": ""6a072637abfe09661dcd8be7"", ""reused_existing"": false}",,数理方程复习资料,课程,数理方程,复习资料,第7次作业.docx,0.02,数理方程第7次作业，包含三个定解问题求解，其中第三题提示构造辅助函数实现方程和边界条件齐次化。
